RK,YEAR,NAME,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
134,Sr,Tyon Grant-Foster,Grand Canyon,WAC,83.2,4.0,7.4,110.2,28.8,49.9,56.2,4.7,15.2,10.5,14.9,4.8,2.9,59.4,0.5,0.331
136,Sr,Ta'Lon Cooper,South Carolina,SEC,83.6,4.0,6.0,127.0,15.4,59.5,60.9,3.6,11.3,23.9,14.4,0.8,1.2,20.9,0.5,0.463
138,Sr,Joel Scott,Colorado St.,MWC,71.4,4.0,6.1,122.2,21.4,58.2,61.3,8.7,17.7,9.2,8.3,3.1,1.6,60.7,0.622,0.255
140,Sr,Jermaine Couisnard,Oregon,P12,79.9,4.0,5.4,108.7,27.5,47.3,51.7,4.0,12.8,20.5,11.0,0.7,2.8,33.5,0.439,0.346
142,Sr,Darius Brown II,Utah St.,MWC,90.7,4.0,5.3,117.9,19.1,54.0,57.4,1.8,12.1,30.2,16.1,0.6,2.0,21.9,0.497,0.391
143,Fr,JT Toppin,New Mexico,MWC,67.1,4.0,8.5,128.9,19.1,63.9,63.3,14.5,22.1,4.2,9.8,7.7,2.2,27.5,0.653,0.344
145,Jr,Koby Brea,Dayton,A10,72.5,3.9,7.1,133.8,14.2,71.5,72.2,1.5,13.2,8.2,10.9,1.2,1.2,6.5,0.578,0.498
149,Jr,Yaxel Lendeborg,UAB,Amer,75.1,3.9,6.2,119.3,23.0,52.8,59.9,11.9,27.5,13.6,16.4,7.3,1.4,63.0,0.532,0.333
153,Sr,Pelle Larsson,Arizona,P12,73.2,3.9,6.7,122.0,19.2,60.2,63.0,4.1,10.7,20.2,17.9,0.8,1.7,36.7,0.571,0.441
154,Sr,Jaylin Williams,Auburn,SEC,58.6,3.9,9.9,129.9,20.1,63.8,67.4,5.1,14.7,14.8,13.3,2.9,1.7,38.1,0.659,0.395
155,So,Darrion Williams,Texas Tech,B12,78.8,3.8,6.8,121.1,17.6,57.7,62.0,7.1,19.1,14.5,17.0,1.1,2.1,30.2,0.515,0.458
157,Sr,Dylan Disu,Texas,B12,47.1,3.8,9.6,111.2,28.1,53.3,57.2,4.5,17.8,13.0,13.0,4.7,2.9,28.4,0.471,0.451
164,Jr,Jalen Blackmon,Stetson,ASun,89.2,3.8,-0.1,110.4,28.6,50.4,55.8,2.3,7.6,11.6,11.7,0.3,1.2,28.9,0.466,0.362
167,Jr,Ryan Nembhard,Gonzaga,WCC,90.2,3.8,3.9,114.9,21.3,49.4,53.0,1.7,10.3,29.8,17.0,0.1,1.9,28.6,0.496,0.327
168,Sr,Aaron Estrada,Alabama,SEC,75.8,3.8,5.5,114.4,22.8,50.9,53.3,5.8,13.0,25.6,17.7,0.5,3.0,13.9,0.536,0.308
175,So,AJ Storr,Wisconsin,B10,71.1,3.8,3.8,106.4,29.7,48.2,53.0,4.7,12.6,6.9,11.3,0.5,1.3,30.9,0.483,0.32
176,Jr,Augustas Marciulionis,Saint Mary's,WCC,83.7,3.7,5.2,115.7,22.2,49.6,53.7,2.2,9.8,29.3,17.1,0.7,2.7,33.5,0.482,0.349
185,Fr,Rob Dillingham,Kentucky,SEC,55.7,3.7,5.6,116.1,29.9,56.4,59.5,1.2,11.8,30.1,15.6,0.3,2.4,27.1,0.495,0.444
195,Jr,Chance McMillian,Texas Tech,B12,67.3,3.6,6.0,126.8,16.2,59.8,62.4,4.3,12.1,8.4,9.2,0.6,1.6,16.6,0.629,0.387
201,So,Mark Mitchell,Duke,ACC,66.0,3.6,5.9,118.4,20.4,56.5,58.7,9.5,15.1,7.0,11.6,2.7,1.7,63.3,0.595,0.275
208,Sr,Andersson Garcia,Texas A&M,SEC,70.5,3.6,6.7,135.1,11.7,59.1,63.8,14.9,19.1,9.3,15.3,3.2,2.7,96.6,0.573,0.45
210,Jr,Zeke Mayo,South Dakota St.,Sum,90.7,3.5,2.7,109.2,27.1,55.2,59.8,2.0,15.7,19.5,18.9,0.6,1.9,35.6,0.53,0.384
211,Sr,Keisei Tominaga,Nebraska,B10,60.7,3.5,6.5,116.0,24.2,57.0,60.4,1.1,7.9,11.7,10.9,0.1,2.0,22.0,0.578,0.376
213,So,Emanuel Sharp,Houston,B12,69.3,3.5,7.1,116.3,21.6,49.0,55.0,3.7,11.0,6.2,11.4,0.3,3.3,36.9,0.381,0.371
215,Sr,J'Wan Roberts,Houston,B12,63.9,3.5,10.6,122.1,18.8,59.8,59.1,10.8,18.4,14.2,13.8,4.5,2.9,33.2,0.6,0.0
218,Sr,Malik Hall,Michigan St.,B10,71.2,3.5,5.4,115.5,22.0,55.7,59.0,7.2,16.2,12.9,13.7,1.2,1.1,39.6,0.573,0.328
221,Jr,KJ Adams Jr.,Kansas,B12,83.8,3.5,5.0,113.2,18.9,59.8,60.5,5.7,9.9,16.6,16.1,2.0,2.0,40.5,0.604,0.0
224,Jr,Juwan Gary,Nebraska,B10,55.2,3.5,6.9,120.3,20.0,55.1,57.3,9.5,14.3,9.2,8.0,3.0,2.4,33.1,0.6,0.306
226,So,Nick Davidson,Nevada,MWC,72.4,3.5,5.9,120.9,19.9,59.6,63.0,7.9,22.0,9.5,13.1,3.1,1.5,41.5,0.672,0.292
227,Sr,Oumar Ballo,Arizona,P12,63.4,3.5,8.2,120.2,21.3,65.7,62.7,14.9,26.7,5.4,13.5,5.1,2.1,68.3,0.657,0.0
229,Sr,Tyrese Samuel,Florida,SEC,65.8,3.5,7.0,115.6,24.0,57.0,57.4,11.0,18.0,13.3,14.1,3.7,2.3,50.7,0.595,0.16
230,So,Donovan Dent,New Mexico,MWC,78.2,3.5,6.1,112.9,23.0,54.0,56.5,1.2,7.5,31.0,17.3,2.3,2.7,34.4,0.537,0.375
231,So,Tamin Lipsey,Iowa St.,B12,75.8,3.5,10.1,110.3,23.6,49.3,53.1,4.8,13.1,29.3,16.6,0.4,5.0,37.0,0.448,0.393
232,Jr,Nolan Hickman,Gonzaga,WCC,89.2,3.5,4.0,119.4,17.1,57.1,59.5,0.5,6.0,11.3,13.4,1.0,1.6,15.8,0.514,0.419
233,Jr,Achor Achor,Samford,SC,54.4,3.4,7.1,119.2,28.7,62.3,64.9,10.7,18.8,13.3,16.5,8.8,1.9,54.3,0.613,0.441
236,Sr,Ryan Langborg,Northwestern,B10,77.1,3.4,4.6,116.3,18.8,55.1,57.3,2.1,9.4,14.9,9.2,0.8,2.4,19.1,0.461,0.421
238,Sr,Steven Ashworth,Creighton,BE,77.3,3.4,3.4,115.8,19.4,51.3,56.0,1.4,9.7,22.2,15.0,0.0,0.9,25.2,0.52,0.341
247,Fr,Yves Missi,Baylor,B12,54.7,3.4,5.8,120.3,21.9,61.3,62.1,14.4,16.3,3.5,13.9,7.1,1.4,60.4,0.613,0.0
251,Fr,Stephon Castle,Connecticut,BE,55.6,3.4,5.1,117.2,22.0,50.6,55.0,7.7,11.3,18.6,14.7,2.2,1.9,36.8,0.534,0.279
252,Jr,Brooks Barnhizer,Northwestern,B10,90.2,3.4,5.6,107.7,22.6,47.9,52.7,4.2,21.7,14.3,11.4,2.7,2.9,36.0,0.462,0.348
257,Jr,Brice Williams,Nebraska,B10,73.4,3.4,6.0,113.3,22.3,52.2,58.5,3.5,15.5,16.0,15.4,2.3,2.1,43.8,0.482,0.388
261,Sr,Latrell Wrightsell Jr.,Alabama,SEC,51.3,3.3,6.4,134.9,14.1,61.3,64.0,3.5,10.2,9.1,10.3,0.1,2.5,13.6,0.46,0.443
267,Sr,Tolu Smith,Mississippi St.,SEC,46.2,3.3,3.3,106.3,27.6,56.5,57.7,13.2,19.3,9.7,19.1,1.6,1.3,70.9,0.565,0.0
269,Fr,Collin Murray-Boyles,South Carolina,SEC,46.6,3.3,9.5,121.5,22.9,59.7,61.6,12.0,17.5,17.1,14.3,4.6,2.7,43.9,0.613,0.0
272,So,Tyrese Proctor,Duke,ACC,66.5,3.3,4.6,118.1,18.3,54.5,56.3,0.5,11.1,21.5,13.6,0.4,1.2,17.6,0.541,0.365
274,Jr,Ben Gregg,Gonzaga,WCC,59.3,3.3,9.2,134.2,15.9,64.8,66.8,7.5,18.9,7.6,11.1,3.0,2.9,45.2,0.729,0.386
275,Sr,Grant Nelson,Alabama,SEC,62.8,3.3,6.0,120.8,19.6,53.6,59.5,6.2,16.3,10.0,14.3,6.4,1.4,48.1,0.622,0.265
283,Jr,Nate Santos,Dayton,A10,83.5,3.3,2.4,115.7,18.0,56.2,59.6,5.8,16.0,9.0,14.0,0.8,1.2,37.4,0.51,0.418
286,Sr,Kerwin Walton,Texas Tech,B12,59.1,3.3,6.1,134.1,12.7,66.8,67.5,3.6,7.6,4.0,7.6,1.0,1.1,17.3,0.545,0.478
287,Sr,Alex Ducas,Saint Mary's,WCC,71.0,3.3,8.1,127.5,15.6,61.3,62.4,3.6,20.2,12.4,14.6,0.8,1.6,12.5,0.485,0.44
288,Jr,Harrison Ingram,North Carolina,ACC,81.3,3.3,7.4,113.2,19.1,51.6,53.1,8.7,20.3,11.4,12.7,1.2,2.3,26.7,0.466,0.387
291,Sr,Ali Ali,Akron,MAC,65.4,3.2,2.1,113.3,24.1,54.1,59.0,3.5,10.7,17.4,15.8,0.6,0.8,50.0,0.593,0.301
294,So,Richie Saunders,BYU,B12,51.8,3.2,7.3,130.2,18.5,59.8,61.4,7.2,14.6,10.3,6.6,0.9,2.2,24.7,0.636,0.364
297,Sr,Mitchell Saxen,Saint Mary's,WCC,70.8,3.2,5.4,114.8,23.3,54.5,56.2,15.5,16.8,10.3,15.6,4.9,1.7,51.6,0.547,0.0
305,Sr,Keshad Johnson,Arizona,P12,67.6,3.2,7.2,119.6,18.4,59.9,62.2,7.8,14.5,10.6,17.1,2.8,2.0,38.6,0.599,0.4
306,So,William Kyle III,South Dakota St.,Sum,70.4,3.2,3.4,119.6,22.5,62.0,62.2,9.3,16.8,11.7,13.2,6.7,0.6,37.3,0.62,0.0
309,Sr,Gabe McGlothan,Grand Canyon,WAC,82.1,3.2,4.9,118.8,18.0,55.9,60.2,7.5,17.0,6.6,15.3,2.9,2.3,44.6,0.531,0.398
310,Sr,Jaelen House,New Mexico,MWC,63.1,3.2,6.5,107.4,26.7,44.0,50.5,2.3,11.0,20.3,13.1,0.5,4.3,32.3,0.407,0.322
311,Sr,Kenan Blackshear,Nevada,MWC,71.8,3.2,5.2,103.7,30.2,50.4,54.0,3.3,14.9,35.1,18.5,1.9,2.6,51.7,0.525,0.179
312,Jr,Zakai Zeigler,Tennessee,SEC,77.8,3.2,7.2,111.8,21.4,50.5,54.1,1.1,8.3,34.2,18.9,0.3,3.3,34.6,0.475,0.349
314,Jr,Terrence Edwards Jr.,James Madison,SB,75.4,3.2,3.0,108.8,29.1,47.6,54.0,4.6,11.5,20.8,15.8,1.1,1.7,43.8,0.456,0.352
319,Jr,Meechie Johnson,South Carolina,SEC,70.0,3.2,4.4,107.8,26.2,47.4,51.9,2.5,14.3,20.9,13.0,0.4,1.9,30.1,0.466,0.323
322,Fr,Myles Rice,Washington St.,P12,82.3,3.2,2.9,104.8,25.7,48.0,52.6,1.5,9.2,22.7,18.1,0.5,2.9,29.3,0.51,0.275
324,Sr,Nique Clifford,Colorado St.,MWC,76.1,3.2,8.2,113.5,20.6,58.6,61.0,4.6,25.0,18.9,16.8,3.1,2.6,26.9,0.599,0.375
325,Jr,Trevin Knell,BYU,B12,58.7,3.2,5.1,125.4,17.4,58.5,61.1,2.3,12.9,9.8,8.7,0.5,1.5,27.6,0.6,0.385
326,So,Corey Washington,Saint Peter's,MAAC,55.4,3.2,4.5,113.7,26.1,48.4,54.8,7.6,18.7,4.6,9.6,3.2,2.4,47.4,0.5,0.293
337,So,Dallin Hall,BYU,B12,73.2,3.1,4.2,116.3,18.4,53.0,54.5,3.4,9.6,28.0,18.5,0.1,2.0,27.0,0.509,0.363
341,Sr,Joe Toussaint,Texas Tech,B12,83.3,3.1,2.1,107.4,21.7,45.1,53.2,1.8,7.2,23.5,18.3,0.1,2.5,46.1,0.456,0.296
347,Jr,Keshon Gilbert,Iowa St.,B12,76.9,3.1,6.4,104.8,25.9,48.9,54.7,3.3,13.9,25.3,20.2,0.3,3.7,55.2,0.478,0.343
348,Jr,Chucky Hepburn,Wisconsin,B10,80.1,3.1,6.2,114.2,16.4,49.8,53.1,2.3,10.4,21.0,14.0,0.3,3.9,28.4,0.51,0.322
349,Jr,Chad Baker-Mazara,Auburn,SEC,54.1,3.1,8.6,123.9,20.8,53.5,61.3,4.8,13.6,17.4,13.9,2.3,2.8,53.1,0.474,0.418
350,Jr,John Poulakidas,Yale,Ivy,78.3,3.1,2.8,117.0,19.9,55.8,57.6,2.3,6.6,11.6,8.7,1.5,0.9,17.8,0.504,0.397
351,Sr,Jaden Campbell,Samford,SC,55.0,3.1,6.4,131.9,17.3,67.0,70.2,2.9,13.0,7.2,12.0,2.5,2.0,41.3,0.602,0.487
352,So,DJ Richards Jr.,McNeese St.,Slnd,66.1,3.1,3.9,133.7,15.7,62.3,65.2,1.8,7.4,3.9,5.7,0.4,2.2,31.3,0.492,0.451
353,Sr,Tyler Wahl,Wisconsin,B10,70.2,3.1,5.4,111.0,21.2,54.0,56.9,8.3,15.6,13.0,16.8,2.2,2.3,48.4,0.556,0.188
354,Sr,Henry Coleman III,Texas A&M,SEC,51.5,3.1,6.1,127.7,16.7,57.3,60.9,9.5,16.2,6.1,10.9,0.3,1.8,61.2,0.58,0.0
355,Sr,Mason Gillis,Purdue,B10,51.2,3.1,7.8,136.4,13.9,67.5,70.1,7.4,13.7,13.6,17.3,0.1,0.7,27.2,0.553,0.478
358,Jr,Rienk Mast,Nebraska,B10,69.2,3.1,4.9,108.7,23.3,49.4,52.8,7.5,19.0,19.7,15.1,1.8,0.8,19.9,0.482,0.344
361,So,Langston Love,Baylor,B12,41.4,3.1,4.4,120.3,18.9,55.5,59.6,3.1,11.3,9.2,12.6,1.0,0.8,38.7,0.441,0.479
365,So,Rylan Griffen,Alabama,SEC,62.7,3.0,3.9,119.9,17.9,57.0,60.7,4.0,9.9,10.7,16.8,0.8,1.1,28.1,0.581,0.376
373,Sr,B.J. Mack,South Carolina,SEC,61.5,3.0,4.0,109.9,27.6,48.4,53.8,5.4,17.4,11.3,11.4,2.0,0.8,37.2,0.486,0.321
376,Jr,Trey Townsend,Oakland,Horz,89.4,3.0,1.9,106.8,26.5,46.7,52.9,6.8,18.8,16.3,15.5,1.0,2.2,44.8,0.46,0.375
378,Jr,Aubin Gateretse,Stetson,ASun,61.9,3.0,1.8,123.1,22.1,72.3,70.6,14.1,20.3,7.2,19.4,6.2,1.2,59.8,0.723,0.5
379,So,Aidan Mahaney,Saint Mary's,WCC,83.2,3.0,2.6,110.8,21.4,47.8,50.3,1.2,8.6,14.2,11.8,0.4,1.5,15.1,0.411,0.355
380,Sr,Tre Mitchell,Kentucky,SEC,61.1,3.0,3.5,118.1,17.6,54.2,57.8,6.8,18.3,13.1,14.7,3.3,1.3,36.6,0.595,0.305
389,Jr,Jonas Aidoo,Tennessee,SEC,63.5,3.0,6.5,114.6,22.4,53.2,54.9,12.6,19.3,7.9,10.3,9.0,1.6,30.6,0.544,0.2
391,Sr,DJ Burns Jr.,North Carolina St.,ACC,60.8,3.0,4.5,108.4,28.1,52.9,54.7,6.1,12.8,24.4,15.1,2.5,1.1,23.1,0.531,0.2
392,Sr,Noah Freidel,James Madison,SB,75.1,3.0,4.4,124.7,16.7,55.7,59.7,4.4,14.9,9.5,9.9,2.8,1.6,28.2,0.528,0.381
393,Jr,Max Klesmit,Wisconsin,B10,70.8,3.0,4.3,117.0,16.7,55.9,59.2,1.1,8.4,12.1,13.8,0.3,1.8,25.2,0.5,0.398
406,Fr,Jackson Shelstad,Oregon,P12,71.8,3.0,2.0,108.4,20.3,52.0,54.7,1.6,8.9,16.1,14.4,0.8,1.2,16.0,0.522,0.345
407,Sr,Charlie Easley,South Dakota St.,Sum,83.1,3.0,3.9,119.8,17.7,56.0,59.5,4.4,14.3,12.7,12.1,0.6,3.6,21.6,0.538,0.385
417,Sr,Spencer Johnson,BYU,B12,69.4,2.9,4.9,112.6,20.6,49.0,52.8,6.8,18.0,19.1,16.2,0.2,2.1,24.9,0.533,0.297
418,Sr,T.J. Bickerstaff,James Madison,SB,58.5,2.9,5.3,117.1,26.4,61.4,62.2,12.1,26.8,13.2,16.2,1.6,2.4,58.0,0.622,0.0
419,Sr,Matt Knowling,Yale,Ivy,60.3,2.9,3.5,116.9,20.3,55.8,56.7,4.2,16.0,18.6,9.8,1.3,1.0,29.1,0.568,0.143
420,Sr,Ian Martinez,Utah St.,MWC,76.0,2.9,3.9,113.4,19.6,56.2,62.2,1.2,12.3,10.0,16.7,2.8,1.6,45.2,0.548,0.385
421,Sr,Marcus Tsohonis,Long Beach St.,BW,63.1,2.9,1.1,103.8,30.2,44.2,49.6,3.5,8.5,20.9,11.9,0.7,2.4,35.8,0.44,0.299
425,Sr,Darnell Brodie,Drake,MVC,61.4,2.9,4.6,116.1,23.5,62.5,63.5,11.3,26.9,15.3,18.5,2.7,1.4,40.2,0.625,0.0
428,So,Fletcher Loyer,Purdue,B10,67.3,2.9,4.2,118.3,17.0,53.1,58.4,0.9,7.3,12.1,15.0,0.1,1.5,34.4,0.406,0.449
429,So,Pop Isaacs,Texas Tech,B12,81.5,2.9,0.6,98.6,28.6,42.6,48.5,1.0,10.2,21.2,16.1,0.3,1.9,31.5,0.412,0.293
432,Sr,Warren Washington,Texas Tech,B12,49.3,2.9,6.2,116.5,18.9,62.3,61.7,10.7,21.3,13.1,17.8,6.3,1.7,37.7,0.623,0.0
434,Jr,Jayden Nunn,Baylor,B12,70.3,2.9,5.1,114.2,17.8,54.7,58.4,1.5,10.0,12.4,16.8,1.6,2.6,46.2,0.46,0.436
435,Jr,Ray Harrison,Grand Canyon,WAC,81.6,2.9,1.0,109.5,22.5,45.2,52.9,1.8,7.9,23.3,16.7,0.8,1.4,45.9,0.463,0.287
436,Sr,A.J. Hoggard,Michigan St.,B10,71.4,2.9,5.7,106.9,24.0,44.6,49.8,2.5,10.1,33.5,16.0,1.5,3.0,33.3,0.425,0.347
437,Sr,Chase Hunter,Clemson,ACC,81.0,2.9,1.7,107.8,21.4,48.4,53.8,1.8,6.5,17.3,14.7,0.9,1.2,31.1,0.479,0.329
445,Jr,Atin Wright,Drake,MVC,75.4,2.8,2.6,112.7,21.1,54.2,57.9,2.4,6.5,11.5,11.3,0.2,2.1,28.4,0.498,0.4
450,Sr,Noah Waterman,BYU,B12,58.6,2.8,4.6,123.6,16.0,58.0,60.9,5.9,18.7,4.8,10.3,2.5,0.9,24.8,0.632,0.37
453,Sr,Jordan Lathon,Morehead St.,OVC,68.7,2.8,2.5,109.8,25.7,51.7,54.6,3.8,17.3,15.8,14.3,0.7,2.1,20.7,0.478,0.381
461,Fr,Mason Falslev,Utah St.,MWC,67.1,2.8,4.2,115.8,18.8,59.8,60.6,5.3,12.9,14.6,14.9,1.1,2.2,24.5,0.663,0.3
463,Jr,Alijah Martin,Florida Atlantic,Amer,75.0,2.8,4.2,111.9,20.8,50.8,53.6,5.6,15.8,9.3,12.8,0.9,3.1,23.7,0.509,0.338
466,Sr,Stephan Swenson,Stetson,ASun,85.8,2.8,-0.6,105.3,27.3,46.0,50.8,2.8,13.6,34.5,17.9,0.4,2.7,28.5,0.445,0.326
475,Sr,Jaxson Robinson,BYU,B12,64.3,2.8,3.3,108.4,23.4,52.9,56.0,1.6,8.7,9.0,14.3,1.5,1.6,16.9,0.532,0.351
476,So,Javon Bennett,Dayton,A10,67.0,2.8,2.6,115.6,17.6,48.8,53.3,2.5,6.2,21.6,12.3,0.4,2.6,28.4,0.512,0.316
480,Jr,Stevie Mitchell,Marquette,BE,58.4,2.8,5.5,119.2,15.6,56.9,59.7,6.7,11.5,5.3,10.9,0.7,4.1,28.2,0.634,0.281
482,Sr,Ty Berry,Northwestern,B10,49.4,2.8,4.2,115.9,18.1,58.8,61.8,2.2,14.7,9.4,13.0,0.0,2.9,19.2,0.479,0.433
485,Sr,Lance Jones,Purdue,B10,70.1,2.7,4.7,110.8,19.9,51.6,54.6,2.0,8.6,12.5,15.6,0.7,2.8,27.1,0.485,0.358
486,Sr,Kalil Thomas,Morehead St.,OVC,79.9,2.7,1.9,122.6,15.9,60.3,62.3,2.5,12.7,7.2,12.8,0.5,1.4,15.1,0.464,0.426
491,Jr,Will Richard,Florida,SEC,72.4,2.7,3.7,115.7,17.1,51.8,55.7,5.4,8.6,7.4,14.4,1.5,1.8,27.9,0.52,0.345
492,Sr,Jack Gohlke,Oakland,Horz,77.5,2.7,3.0,121.5,16.9,56.3,58.3,1.3,13.7,6.3,6.4,0.3,1.2,17.5,0.5,0.376
496,Sr,August Mahoney,Yale,Ivy,68.7,2.7,2.5,124.0,16.0,62.8,65.9,1.2,9.5,8.2,12.7,0.3,1.3,27.0,0.537,0.445
520,Jr,Aboubacar Traore,Long Beach St.,BW,78.2,2.7,4.6,109.4,22.6,52.0,56.5,9.4,20.1,26.6,20.6,5.2,2.5,69.5,0.548,0.1
524,Sr,Brandon Weatherspoon,Florida Atlantic,Amer,58.1,2.6,5.2,130.1,13.8,56.5,58.9,6.8,9.1,10.5,9.3,0.5,2.4,16.7,0.644,0.345
526,Fr,Johnny Furphy,Kansas,B12,58.7,2.6,5.5,117.5,17.0,57.7,61.4,6.6,16.3,7.1,12.1,1.6,2.0,40.3,0.633,0.361
538,Sr,Rylan Jones,Samford,SC,66.7,2.6,4.5,118.9,19.1,54.2,56.7,2.1,10.2,30.0,17.0,0.4,3.3,25.6,0.51,0.377
542,Sr,Cameron Matthews,Mississippi St.,SEC,71.6,2.6,7.7,111.8,18.7,62.9,61.9,9.7,17.2,19.0,23.7,3.1,4.2,56.7,0.686,0.091
546,Sr,Quincy Guerrier,Illinois,B10,60.2,2.6,3.2,116.4,18.1,56.7,57.3,8.2,19.2,1.9,12.2,1.2,0.7,44.3,0.566,0.38
549,Fr,Cody Williams,Colorado,P12,45.2,2.6,3.0,109.4,20.1,59.5,62.0,3.3,9.2,10.4,20.5,2.4,1.3,39.7,0.588,0.415
550,Sr,Patrick Cartier,Colorado St.,MWC,56.2,2.6,4.0,114.8,21.3,56.5,59.7,4.2,9.5,15.4,12.5,1.0,1.4,24.0,0.588,0.345
552,Sr,Jimmy Clark III,Duquesne,A10,78.1,2.6,4.7,99.7,28.7,47.7,51.2,2.4,10.2,27.2,18.7,0.9,4.5,31.2,0.473,0.322
561,Sr,Eddie Lampkin Jr.,Colorado,P12,68.8,2.6,1.6,107.1,22.3,57.9,59.9,11.9,18.1,14.5,24.3,0.5,0.7,43.2,0.579,0.0
565,So,Danny Wolf,Yale,Ivy,75.6,2.5,4.4,103.8,26.3,51.0,53.6,7.2,29.1,15.4,16.7,5.4,1.9,25.3,0.505,0.349
567,Jr,Eric Gaines,UAB,Amer,83.4,2.5,3.3,105.5,22.3,44.5,50.0,2.2,10.6,29.1,18.5,1.7,3.8,39.9,0.467,0.275
570,Jr,Javohn Garcia,McNeese St.,Slnd,66.3,2.5,2.4,120.1,19.1,52.9,57.3,3.2,10.6,11.1,9.0,2.3,2.8,41.0,0.463,0.443
572,Sr,Keegan Records,Colgate,Pat,62.0,2.5,2.3,116.8,22.1,57.6,60.2,10.8,17.1,10.3,13.4,5.2,1.5,31.6,0.595,0.238
575,So,Dillon Mitchell,Texas,B12,72.3,2.5,5.2,112.4,17.1,58.5,59.1,7.4,22.4,9.1,16.7,3.1,2.0,36.9,0.605,0.0
576,Jr,JaKobe Coles,TCU,B12,46.2,2.5,5.1,117.7,21.2,54.5,57.1,6.5,15.5,12.6,11.7,2.2,1.8,23.3,0.514,0.422
580,Jr,Don McHenry,Western Kentucky,CUSA,71.5,2.5,1.5,107.3,25.2,51.8,55.6,2.1,10.0,14.7,15.2,0.2,1.7,22.1,0.5,0.371
584,Fr,Milan Momcilovic,Iowa St.,B12,76.0,2.5,3.8,112.6,16.6,52.1,55.0,1.6,11.1,7.3,9.4,1.8,1.0,19.7,0.497,0.363
