RK,YEAR,NAME,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
330,Sr,Micah Downs,Gonzaga,WCC,63.5,3,6.5,120.9,17.3,53.4,57.9,5.9,13.5,7.7,10,2,2,34,0.47,0.398
331,So,Rakim Sanders,Boston College,ACC,68.4,3,5.5,108.8,23.1,52.3,54.5,7.3,10.6,11.7,18,2.7,3.3,27.7,0.538,0.333
332,Sr,Theron Wilson,Bradley,MVC,75.5,3,4.2,104.4,26.4,48.5,56,9,20.5,13.4,20,2.1,3.7,75.8,0.505,0.259
333,Sr,Alonzo Gee,Alabama,SEC,80.2,3,3,103.3,24.7,47.8,50.6,9.9,13.3,8.3,16.3,2.1,1.5,39.7,0.456,0.38
334,Sr,Benson Egemonye,Niagara,MAAC,65.2,3,2.6,114.5,21.9,55.9,61,12.5,15.3,1.6,17.3,5.8,1.5,87.9,0.559,0
335,So,Jackson Emery,BYU,MWC,71.4,3,6.7,123.1,13.9,60,62.7,2,12.7,17.9,15.5,1.2,3,36,0.652,0.377
336,So,Sam Maniscalco,Bradley,MVC,81.4,3,1.4,110.1,20.3,51.6,57.2,0.4,6.6,21.2,18.8,0,2.1,38.1,0.515,0.345
337,Sr,David Dubois,Western Illinois,Sum,83.8,3,-0.7,101.9,29.1,50.1,52.3,8.7,14.1,10.7,13.4,1.5,2.3,21.3,0.486,0.425
338,Jr,Matt Janning,Northeastern,CAA,88.9,3,2.3,101.2,25.2,47.2,51.2,3.7,13.3,18.9,17.8,0.6,2.8,31.9,0.463,0.323
339,Jr,Marqus Blakely,Vermont,AE,80,3,8.1,106.2,25.8,61.2,60.7,10.7,20.9,16.6,21.9,8.4,3.6,72.1,0.613,0.333
340,So,Mike Davis,Illinois,B10,76.4,3,5.7,106.8,20.5,53.3,54.8,7.4,23.5,13.8,15.1,2.3,1.4,18.7,0.533,0
341,Fr,Jeffery Taylor,Vanderbilt,SEC,64.9,3,4.4,107,25.9,51.8,55.9,12.7,14.7,15.4,19.3,1.6,2.1,51.3,0.552,0.22
342,Sr,Jabril Banks,Northern Colorado,BSky,65.5,3,2.4,120,20.4,62.3,65.6,8.7,18.5,5.1,15.6,1,0.8,71.5,0.624,0.4
343,Sr,Rickey Claitt,Oregon St.,P12,82.2,2.9,2,119.7,12.5,68,68.4,1.5,6.7,15.5,21.2,0.1,2.1,33.5,0.654,0.47
344,Sr,Kellen McCoy,Weber St.,BSky,78.1,2.9,2.8,108.7,24.4,58.7,63.8,2.9,10.9,19,23.1,0.1,2.5,50.4,0.511,0.444
345,Jr,Kellen Brand,Appalachian St.,SC,75.4,2.9,0,115.5,20.9,56.7,61.1,3.5,6.4,9.7,18.2,0,1.5,41.2,0.547,0.398
346,Sr,Tyson Johnson,Wyoming,MWC,80.7,2.9,1.1,108,21.1,50.4,59.6,5.9,19.2,11.2,19.5,1.6,0.9,67.2,0.498,0.5
347,So,John Roberson,Texas Tech,B12,88.8,2.9,1.6,99.6,23.9,46.2,51.4,1.2,9.8,34.4,22.7,0.2,1.6,30,0.4,0.345
348,Sr,Matt Kingsley,Stephen F. Austin,Slnd,79,2.9,5.3,105.8,25.9,52.8,54.9,7.6,22.5,7.4,11.9,4.1,1.1,31.3,0.53,0
349,Jr,Tyrone Lewis,Niagara,MAAC,86.5,2.9,5.3,104.5,23.4,43.3,48.1,5,8.6,11.6,14.2,2.2,4.2,28.7,0.345,0.331
350,So,Jeff Peterson,Iowa,B10,63.4,2.9,1.9,102.9,24.3,51.4,58.6,1.8,7.9,32,27.6,0.2,2.5,53.9,0.475,0.397
351,So,Jake Kelly,Iowa,B10,75.8,2.9,4.1,101.6,26.1,52.6,56.6,2.2,12.2,27,23.9,1.3,2.3,27.1,0.509,0.365
352,Sr,Chris Devine,UC Santa Barbara,BW,72.9,2.9,2.8,104.7,27.5,52.1,58.1,9.2,17.1,12.4,21.2,1.5,2.1,53.1,0.547,0.194
353,Jr,Troy Jackson,Alcorn St.,SWAC,88.1,2.9,1.8,105.1,25.7,47.5,53.5,3.3,10.6,20.9,13.4,1.1,3.5,47.9,0.511,0.261
354,Sr,Mike Nelson,North Dakota St.,Sum,78.1,2.9,2.6,117.8,17.7,57.5,58.4,3.3,13.1,14.5,13.8,0.6,1.4,20.4,0.572,0.386
355,Fr,Darryl Monroe,George Mason,CAA,73.3,2.9,5.8,112.5,20.8,57.3,57.9,11,19.1,15,17.6,1.8,2.4,46.7,0.573,0
356,Sr,Marcus Cousin,Houston,CUSA,74.4,2.9,3.5,115.9,17.8,50.4,56.5,9.1,20.7,4.2,12,6.8,0.9,54.3,0.506,0
357,Sr,Jeremiah Dominguez,Portland St.,BSky,78.3,2.9,4,111.3,21.5,55.6,57.6,2.5,8.7,20.2,18.9,0.2,3.3,22.1,0.367,0.438
358,Sr,Derrick Mercer,American,Pat,92.4,2.9,1.9,107.3,20.6,51.9,53.8,2.4,11.7,25.3,18.8,0.4,2,39.1,0.494,0.41
359,So,Malik Cooke,Nevada,WAC,67.3,2.9,6.2,117.5,18.1,56.3,60,11.7,14.3,5.9,15.9,2.2,3.9,52.4,0.547,0.444
360,Sr,Jonathan Cox,Drake,MVC,82.6,2.9,4.4,108.9,20.3,53.9,56.9,6.7,24.3,6.8,14.8,3.1,1.7,33.4,0.464,0.409
361,Sr,Rodney Foster,Rice,CUSA,78.8,2.9,2.6,106.8,22.7,51.7,57.3,1.3,9.7,32.1,21.4,0.4,2.1,36.4,0.339,0.44
362,Sr,Jay Greene,UMBC,AE,95.4,2.9,-0.6,107.8,19.5,50.5,54.8,1,8.5,30.1,18.2,0.1,1.5,31,0.514,0.333
363,Jr,Dexter Pittman,Texas,B12,41.1,2.9,9,118,27.9,61.6,64.2,17.7,18.8,5.3,18.1,5.9,1.3,64.5,0.616,0
364,Jr,Lawrence Westbrook,Minnesota,B10,58.1,2.9,3.3,104.5,27.2,50.2,56,3.3,9.4,13.8,19.8,0.7,1.7,38,0.483,0.353
365,So,Jawan Carter,Delaware,CAA,85,2.9,0.4,103.5,23.6,48.9,55.2,2.5,5.6,17.2,18,0,1.8,50,0.479,0.332
366,Jr,Steven Moore,Little Rock,SB,51.5,2.9,2.3,107.5,26.2,52.3,60,1.4,8.4,26.5,22.8,0,1.4,65.3,0.496,0.378
367,Sr,Olajide Hay,Tennessee Martin,OVC,53.5,2.8,1.3,130.7,14.8,66.9,69.8,9.2,11.4,4.7,15.5,2.8,1.6,71.8,0.669,0
368,Sr,Austin Johnson,Oklahoma,B12,77.9,2.8,7,114.9,15.4,51.2,55,2.3,7.9,21.2,19.4,2.5,2.4,29.4,0.504,0.346
369,Fr,Samardo Samuels,Louisville,BE,62.6,2.8,3.9,108.2,23.3,57.8,60.5,11.4,10.1,7.6,21.1,5.4,1.4,58.5,0.58,0
370,Jr,Landon Milbourne,Maryland,ACC,71.7,2.8,3.3,109.4,19.6,50.2,54.5,9.9,9.6,4.2,14.9,3.6,2.2,27.8,0.5,0.35
371,So,Adnan Hodzic,Lipscomb,ASun,66.7,2.8,-0.3,107,28,58.7,61.5,10.3,18.4,6.6,21.6,1,0.7,34.9,0.587,0
372,Fr,Murphy Holloway,Mississippi,SEC,54.9,2.8,5.6,118.5,19.5,54.8,55.9,15.1,17.7,8.3,11.8,1.4,3.1,39.1,0.551,0
373,Fr,William Buford,Ohio St.,B10,72.5,2.8,3.5,107,20.5,51.6,54.4,4.2,11.2,8.3,12.5,1.5,1.9,16.7,0.5,0.361
374,Sr,Matt Stucki,Idaho St.,BSky,77.9,2.8,3.9,109.1,21.7,54.7,59.3,2.6,10.4,25.6,21.6,2.5,2.8,40.9,0.516,0.396
375,So,Justin Stommes,Eastern Kentucky,OVC,74.2,2.8,1.9,122.9,16.5,60,62.7,1.4,13,13,13.5,1,2.2,23.8,0.539,0.43
376,So,Jacob Pullen,Kansas St.,B12,74.5,2.8,5.3,104.1,24.3,48.4,52.1,2.5,7.7,21.4,22,0.2,3.1,31.6,0.45,0.341
377,So,Austin Kenon,VMI,BSth,82.7,2.8,-1.2,114,19.1,56.9,58.9,2.5,7.7,11.7,13.1,0,1.8,22,0.519,0.388
378,Jr,Eugene Harvey,Seton Hall,BE,83.7,2.8,1.9,101.2,22.6,44.8,50.9,3.4,6.9,28,21.4,0.3,2.5,40.5,0.482,0.196
379,Sr,Garfield Blair,Stetson,ASun,81.5,2.8,2.9,99.4,29.1,47.3,51.1,6.6,19.5,16.5,18.6,1.9,1.9,34.1,0.448,0.365
380,So,E'Twaun Moore,Purdue,B10,81.9,2.8,4.4,98.4,25.1,48.5,51.7,3.9,12.1,19.8,19.2,1.4,2,23.6,0.473,0.337
381,Jr,Alex Franklin,Siena,MAAC,79.6,2.8,1.8,107,20.7,56.3,58.5,9.4,16.3,4.8,18.7,2.1,2.2,71.7,0.563,0
382,Jr,Greg Nero,Fairfield,MAAC,57.6,2.8,5.4,106.9,24.6,56.5,58.3,8.9,19,12.9,18.2,3.2,2.1,62.6,0.546,0.48
383,So,Mike Scott,Virginia,ACC,68.5,2.8,3,111.5,18.8,54.9,58.7,13.5,16.6,5.7,19.1,1.2,1.8,41.7,0.551,0.333
384,Sr,Walter Hodge,Florida,SEC,71.3,2.8,3.8,120.2,14.6,57.3,59.7,2.5,3.6,13.7,14.7,0.2,2.7,19.4,0.57,0.383
385,So,Steffphon Pettigrew,Western Kentucky,SB,73.9,2.8,0.6,109.2,22.3,51.8,54.1,8.8,11.7,5.7,14.9,0.9,1.2,35.5,0.487,0.387
386,Jr,Kyle Ohman,Liberty,BSth,83.2,2.8,2.5,110.8,20.8,55.2,58.1,3.1,14.6,15.9,16.9,1.3,2.2,28.3,0.448,0.405
387,Jr,Damian Hollis,George Washington,A10,63.6,2.8,4.3,107.1,26.3,55.9,61.3,6.9,19.1,15.4,23.7,4.5,1.4,42.3,0.533,0.407
388,Jr,Wesley Channels,Austin Peay,OVC,82.6,2.8,-0.5,103.6,26.5,50.9,55.4,3.4,10.1,19.1,20.6,0.2,2.2,37.9,0.442,0.385
389,Jr,Donald Sloan,Texas A&M,B12,75.3,2.8,2.6,104.9,22.1,43.6,49.3,1.2,12.5,21.9,14.9,0.2,1.3,42.2,0.402,0.358
390,Sr,Marcus Van,Central Michigan,MAC,60.9,2.8,1.6,107.6,24.1,51.9,54.8,13.8,22.4,2.4,14.5,5.9,1.5,56,0.519,0
391,So,Kenneth Faried,Morehead St.,OVC,73.4,2.8,7,108.6,24.9,54.2,55.5,17.1,34.3,11.1,18.3,7.6,3.5,53.1,0.544,0.25
392,Jr,J.P. Prince,Tennessee,SEC,59.9,2.8,6.9,110.7,19.8,57.9,58.8,7.7,9.8,21.7,22.3,2.7,3.2,36.9,0.626,0.125
393,Sr,Dwayne Anderson,Villanova,BE,53.1,2.8,7.6,112.9,17.6,51.3,55.5,10,16.4,10.1,17.6,2.1,3.5,26,0.557,0.307
394,Fr,Paul George,Fresno St.,WAC,85.2,2.8,3.7,107.2,21.3,55.7,58.3,6.3,14.1,12.2,18.7,2.9,3,37.4,0.485,0.442
395,Jr,Dwight Lewis,USC,P12,84.5,2.8,2.5,101.1,22.3,47.1,51,2.7,8.2,12.1,18.6,0.5,1.9,30.2,0.416,0.379
396,So,Devon Beitzel,Northern Colorado,BSky,58.8,2.8,5,118.7,22.3,60.8,63.5,2.7,10.2,16.8,15.9,0.2,2.9,32.2,0.58,0.421
397,Jr,Muhammad El-Amin,Stony Brook,AE,62.3,2.8,2.6,103.2,31.7,48.7,53.4,6,9.4,12.6,16.3,0.4,1.3,29.6,0.457,0.364
398,Sr,Rene Rougeau,UNLV,MWC,73.9,2.8,6.8,108.8,20.2,56.1,58.3,9.6,17,13.3,19,7.5,2.9,31.4,0.571,0.143
399,So,Demetri McCamey,Illinois,B10,75.8,2.8,5.3,100.3,24.5,49.3,52.1,1.4,8.7,30.5,20.7,0.7,2,21.1,0.519,0.313
400,Sr,Matt Lawrence,Missouri,B12,52,2.7,7.8,125.4,15.6,61.4,62,2.3,9.1,7.5,8.4,0.5,2.4,14,0.619,0.408
401,Sr,Donald Johnson,Delaware St.,MEAC,65.2,2.7,0.5,111.2,19.4,52.8,54.8,2.6,7.7,4.9,12,0.7,1.9,11.4,0.417,0.404
402,Jr,Tay Waller,Auburn,SEC,72.5,2.7,5.7,112.3,18.4,53.2,56,1.6,9.4,10.4,12,1,2.9,19.5,0.481,0.364
403,Jr,Dwayne Collins,Miami FL,ACC,59.4,2.7,6.4,108.5,23.5,56.6,57.7,13.2,17.9,11.4,19.4,1.7,2.5,102.2,0.566,0
404,So,Wendell McKines,New Mexico St.,WAC,76,2.7,1.8,107.8,21.9,50.9,52.7,13.4,22.4,10.4,15.6,2.2,2.1,32.6,0.5,0.385
405,Jr,Tony White Jr.,College of Charlesto,SC,72.1,2.7,0.3,116.9,19.6,54.4,59.7,0.7,6.6,16.3,17.1,0.2,1.8,40.1,0.484,0.39
406,Jr,Tory Jackson,Notre Dame,BE,84.8,2.7,1.8,101.8,20.5,46.9,49.4,3.8,9.8,25.1,19.4,0.4,2,30.8,0.445,0.362
407,Jr,Eric Hayes,Maryland,ACC,72.6,2.7,4.4,110.4,18,52.3,56.4,1.2,9.3,20.4,19.2,0.5,2.2,25.3,0.482,0.375
408,Sr,Jeremy Pargo,Gonzaga,WCC,74.5,2.7,4.2,106.6,21.6,52,54.3,3.4,8.8,27.9,22,0.5,2.7,24.9,0.514,0.361
409,Jr,Jeremy Evans,Western Kentucky,SB,63.3,2.7,4.6,124.7,15.1,63.4,65.2,11.2,15.3,2.6,15.7,8.6,1.4,34.4,0.638,0
410,Sr,Marc Egerson,Delaware,CAA,90.3,2.7,2.7,100.1,24.4,47.8,53.2,5.5,26.8,16.4,19.3,0.5,2.2,45.8,0.416,0.383
411,So,Gani Lawal,Georgia Tech,ACC,72.9,2.7,4.5,102.2,24.7,55.6,56.3,13.1,21.1,4.6,19,5.1,1.8,53.5,0.558,0
412,Sr,Tyler Quinney,Southern Utah,Sum,84.3,2.7,-1.7,105.6,23.4,48.9,57.6,7.9,12.8,9.7,20.1,0.2,1.3,58.1,0.491,0
413,So,Donald Sims,Appalachian St.,SC,69.8,2.7,0.5,114.2,21.7,53.8,59.5,1.8,5.7,16.4,20.5,0.4,1.2,38.8,0.384,0.394
414,Jr,Jordan Bitzer,Central Michigan,MAC,60.6,2.7,4.5,108.5,20,48.6,54.4,2.7,16.8,14.8,17.2,1.4,4,33,0.452,0.349
415,Jr,Eric Tramiel,North Texas,SB,60.5,2.7,3.1,115.3,23,58.1,60.9,10.4,20.7,7.7,15.5,2.7,0.9,80.3,0.584,0.333
416,So,Bo Spencer,LSU,SEC,73,2.7,1.7,109.7,18.6,51.2,55.4,2.7,7.6,15.5,19.3,0.3,1.5,26.9,0.421,0.403
417,Sr,Taylor Griffin,Oklahoma,B12,74.8,2.7,5.5,112.4,16.6,54.7,58.7,9.3,12,7.9,19.6,3.4,2.5,55.8,0.548,0.357
418,Jr,James Eayrs,Milwaukee,Horz,58.7,2.7,4.6,109.5,24.8,48.6,53,10.7,14.7,12.8,14.2,1.2,1.7,24.7,0.477,0.331
419,So,Jimmy Butler,Marquette,BE,48.9,2.7,4.5,131.5,14,51.4,61.2,12.6,10.9,6.6,10.1,2.5,1.4,104.7,0.534,0
420,Jr,Jeremy Goode,Mount St. Mary's,NEC,86,2.7,3,104.3,25.5,46.8,50.4,3.5,7.3,24.5,16.3,0.1,3.3,44.4,0.429,0.372
421,Sr,Joseph Harris,Coastal Carolina,BSth,83.3,2.7,1.9,105.8,24.8,57.2,59.1,13.7,25.5,13.5,22.8,3.7,2.3,42.1,0.574,0
422,Fr,Mike Rosario,Rutgers,BE,80.8,2.7,1.8,96.7,27.8,47.2,50.5,4.4,7.5,11.2,19.6,0.5,2,18.5,0.495,0.302
423,So,Michael Tveidt,North Dakota St.,Sum,66.1,2.7,3.6,124.8,15.3,63.8,63.7,6.2,9.2,6,12.4,2.3,1.6,12.9,0.616,0.448
424,So,Corey Fisher,Villanova,BE,60.5,2.7,4.3,107.3,23.7,48,55,2.8,8,22.7,19.9,0.3,2.9,54.7,0.48,0.319
425,So,Cameron Wells,The Citadel,SC,86.1,2.7,2.2,103.3,26.7,48.2,53.3,2.9,14.5,21.3,18.4,1.4,2.3,33.2,0.481,0.324
426,Sr,Jeff Foote,Cornell,Ivy,72.3,2.7,3,107.8,23.9,53.1,55.9,9.2,19.8,15.4,17.9,7.3,0.9,54.7,0.531,0
427,Sr,Brandon Davis,South Alabama,SB,62.5,2.7,2.9,114.3,23.6,58.8,61.6,12.6,20.7,6.9,18.2,5.7,1.8,48.6,0.588,0
428,Jr,Joe Dukes,Georgia St.,CAA,76.3,2.7,4,99.9,27.2,47.8,50.9,4.5,13.6,33.3,19.9,0.1,3.6,27.5,0.469,0.343
429,So,Jeff Allen,Virginia Tech,ACC,73.2,2.7,4.4,100.6,25.1,51.4,54.3,10.8,20.3,9.3,20.7,4.4,3.5,59.6,0.5,0.405
430,Sr,Jason Johnson,South Carolina St.,MEAC,63.9,2.7,4.4,109.5,26.2,59.2,60.5,14.7,22.1,7.4,18.9,5.6,2,76.3,0.595,0
431,Sr,Antonio Anderson,Memphis,CUSA,85.5,2.7,6,107.7,17.9,48.1,53.4,3.5,11.9,23.5,21.6,1.4,2.4,46.4,0.514,0.254
432,Sr,Drew Housman,Harvard,Ivy,61.7,2.7,2,116.6,20.7,54.7,61.5,2,9,24.5,17.2,0,2.7,64.4,0.495,0.434
433,Jr,Kimmani Barrett,La Salle,A10,78.4,2.7,2.4,109.2,19.1,50.7,55,7.4,10.3,9.4,17.4,1.1,1.6,41.5,0.5,0.347
434,Jr,Mikhail Torrance,Alabama,SEC,47.3,2.7,3.7,115,22,50.5,57.5,1.3,10,21.9,17.9,0.7,1.2,42.4,0.512,0.329
435,Sr,Mark Sanchez,Boise St.,WAC,71.4,2.7,3.4,108.4,23.3,52.6,55.7,8.6,20.1,16.5,16.5,2.2,0.8,34.9,0.515,0.412
436,Jr,Edvinas Ruzgas,TCU,MWC,79.3,2.6,2.5,114,15.2,53.8,56.8,4.3,8.5,5.8,9.8,0.4,0.7,24.1,0.646,0.331
437,Sr,Urule Igbavboa,Valparaiso,Horz,73.2,2.6,3.1,100.9,24.9,50.2,54.3,5.8,19.8,22.9,20.5,4,1.4,67.6,0.529,0.229
438,Jr,David Schneider,William & Mary,CAA,78.6,2.6,1.9,102.8,24.9,43.5,48.3,3.2,9.6,19.9,11.5,0.3,2.5,24.7,0.426,0.293
439,Fr,Paul McCoy,SMU,CUSA,83.5,2.6,1.5,101,23,49.5,51.9,3.7,9.6,19.8,20.2,0.1,2.8,29.7,0.485,0.348
440,Jr,Rodney Pierce,Buffalo,MAC,76.2,2.6,1.6,101.5,25.5,45.2,48.9,2.5,12,16.7,15.9,0.2,1.7,25.5,0.405,0.357
441,Sr,James Legan,East Carolina,CUSA,78.3,2.6,0.8,113.8,16.5,54.4,56.9,1.2,12.4,7.8,10.7,0.2,1.5,18.7,0.417,0.397
442,Jr,Manny Adako,Northeastern,CAA,62.4,2.6,1.5,108.9,22.4,56.8,60.2,7.6,12.8,6.7,19,2.9,1.4,26.3,0.566,0.5
443,So,Devin Gibson,UTSA,Slnd,57.7,2.6,5.8,107.5,24.3,47.1,55,3.8,11,24.5,18,0.9,5.6,70.1,0.469,0.316
444,Jr,Bobby Davis,USC Upstate,ASun,83.7,2.6,3.5,103,25.1,53.2,56.4,9.2,21.6,20.1,20.9,1.9,2.7,51.3,0.543,0.167
445,Jr,Damian Johnson,Minnesota,B10,62.4,2.6,9.8,107.8,20.3,50.6,53.5,8.2,10.7,13.5,15.9,9.3,4.5,34.9,0.528,0.263
446,Fr,Harouna Mutombo,Western Carolina,SC,77.8,2.6,2.9,107.2,24.7,50.9,53.2,6.3,11.1,15.9,16.4,2,3.3,39.1,0.521,0.314
447,Sr,Vince Oliver,UC Davis,BW,81.9,2.6,-1,104.9,24,54.1,58.3,2.8,8.5,18,19.1,0.2,1.6,32.2,0.551,0.347
448,Sr,Kyle Swanston,James Madison,CAA,69.8,2.6,2.4,115.3,17.9,53.5,56.6,3.3,10.7,7.2,11.1,1,1.2,23.8,0.351,0.398
449,Jr,Ryan Brooks,Temple,A10,85.7,2.6,2.9,112.6,15.3,53.2,55.4,3.4,8.9,9.7,12.7,0.9,1.4,20.6,0.454,0.41
450,Sr,Dominic James,Marquette,BE,64.8,2.6,5.2,104.7,21.2,48.1,48.1,3.2,9.6,30.6,16,1.1,3.9,30.9,0.517,0.284
451,Jr,Edwin Ubiles,Siena,MAAC,83,2.6,4,102,22.7,51.8,53.8,5.2,11,12,18.8,2.8,2.5,33.2,0.528,0.309
452,So,Justin Rutty,Quinnipiac,NEC,77.4,2.6,1.2,109.8,23.3,60.4,57.7,15.5,19.8,6.9,17.1,3.3,1.2,42.4,0.604,0
453,Fr,Brad Tinsley,Vanderbilt,SEC,77.4,2.6,3.4,109.7,18.1,55.2,58.7,0.9,8.1,18.5,21.5,0.5,1.2,26.4,0.433,0.411
454,Jr,Chinemelu Elonu,Texas A&M,B12,59.1,2.6,5.2,112,20.4,66.3,65.9,13.8,21.5,2.9,22.9,6.7,0.8,59.5,0.663,0
455,So,Phil Nelson,Portland St.,BSky,69,2.6,2.8,114.3,19.9,51.8,54.9,5.4,10,12.9,12.8,1.3,2.4,19.9,0.488,0.362
456,So,Billy White,San Diego St.,MWC,50.4,2.6,7,119.2,18.1,67.4,67.5,8.3,12.1,8.4,19.6,4.3,2.7,34.3,0.678,0
457,Fr,Darrius Morrow,East Carolina,CUSA,65.7,2.6,-1.3,111.8,20.3,54.6,59.3,13.2,15.2,4.9,17.9,2.9,1.1,94.1,0.55,0
458,So,Mike Singletary,Texas Tech,B12,58.4,2.6,3.8,104.2,26.3,50.2,56.8,6.3,20.4,15.2,18.8,1.7,1,71.4,0.491,0.4
459,So,Adrian Oliver,San Jose St.,WAC,49.9,2.6,-2.6,95.6,30.7,47.6,52.5,1.9,6.4,16.3,22.5,1.7,1.4,39.3,0.497,0.274
460,Sr,Brandon Bush,Texas St.,Slnd,74.5,2.6,2.2,106,24.6,54.4,58,6.3,20.9,13.8,20.2,0.7,1.4,53.8,0.566,0.294
461,So,Tracy Smith,North Carolina St.,ACC,45,2.6,2.5,112.1,28,54,55.9,17.5,12.4,8.1,12.9,1.6,1.8,58.3,0.54,0
462,Fr,Erving Walker,Florida,SEC,60.3,2.6,3.7,113.6,19.9,56.6,59.8,0.8,6.3,17.3,18.1,0,2.4,29.6,0.46,0.419
463,Jr,Pierre Curtis,James Madison,CAA,74.8,2.6,2.3,114.2,17.6,54.8,62.8,5.7,10.8,17.4,23.2,0.4,2.6,69.9,0.523,0.422
464,Jr,Dwight Thorne II,Colorado,B12,82.2,2.6,2.2,104.9,19.7,56.7,60,1.8,11.1,11.9,18.7,0.1,2.1,34.2,0.53,0.413
465,Jr,Jimmy Langhurst,Robert Morris,NEC,65.6,2.6,2.8,121.5,17.3,59.3,63.5,2,7.6,17.4,16.7,0,1.9,33.9,0.512,0.423
466,Fr,Jrue Holiday,UCLA,P12,67.6,2.6,6.7,107.2,20.5,50.4,53.1,6,11.8,23.8,23.4,2.1,3.5,24.9,0.528,0.307
467,Sr,Lewis Clinch,Georgia Tech,ACC,66,2.6,2.4,98.7,22.9,47.3,49.3,2.6,8.1,17.6,17.5,0.5,1.1,19.1,0.419,0.338
468,Jr,DiJuan Harris,Charlotte,A10,90.6,2.6,1.4,108.8,17,49.3,53.3,1.8,8.5,37.9,23,0.5,2.4,52.9,0.477,0.356
469,Sr,Anwar Johnson,Air Force,MWC,82.7,2.6,-1.4,101.8,23.9,47.7,54.5,5,10,20.1,18.3,0.5,1.8,69.5,0.474,0.375
470,Jr,Robert Mitchell,Seton Hall,BE,83.6,2.6,1.3,98.4,22.9,45.2,48.3,7.5,16.5,9,15.5,2.2,2,22.5,0.453,0.3
471,Sr,Baron Sauls,Houston Christian,ind,82.7,2.6,1.2,103.2,23.9,51.2,55.2,4,10.2,26.3,21.2,1.1,2.9,31.3,0.495,0.358
472,Jr,Daniel Emerson,Mercer,ASun,85.6,2.6,-0.5,104.9,22.1,51.2,56.1,11.1,20.8,13.2,23.4,0.4,0.7,60.5,0.51,0.345
473,Jr,Keith Cothran,Rhode Island,A10,57.6,2.6,3.3,107.8,22.9,52.7,53.8,3.3,6.7,13.8,15,0.7,3.6,24.5,0.513,0.374
474,Jr,John Rybak,Texas St.,Slnd,67.5,2.6,3.8,123,15.2,57.5,60.3,7.9,9.2,9.4,13.6,0.9,2.1,26.3,0.558,0.387
475,Sr,Donovan Morris,Long Beach St.,BW,58.6,2.6,0.9,103,26.6,46.8,53,1.5,11.9,15.8,15.6,0.3,1.8,37.2,0.519,0.272
476,Jr,Bilal Benn,Niagara,MAAC,85.3,2.6,4.6,103,22.6,47.7,50.9,10.6,17.3,16.1,21.1,1.3,4,27.9,0.479,0.315
477,Sr,Junior Hairston,Towson,CAA,67.4,2.6,2.1,104.4,23.1,47,50,9.9,17.9,9.3,12.5,6.6,2,29.1,0.481,0.293
478,Sr,Lawrence Borha,Utah,MWC,78.6,2.6,3.7,106.9,19.3,56.8,60.1,3.2,9.4,10.1,20.2,0.8,1.3,25.3,0.517,0.401
479,So,Tim Shelton,San Diego St.,MWC,53.7,2.6,4,114.7,19.2,52.8,54,11.7,13.4,11.7,12.5,1.6,1.5,39.6,0.535,0.32
480,So,Mac Koshwal,DePaul,BE,77.8,2.6,1.7,100.3,23.2,52.7,54.1,12.1,20.8,12.7,21.8,1.4,2.5,45,0.53,0
481,Fr,Jacques Streeter,Cal St. Fullerton,BW,81.3,2.6,0.4,112.8,17.7,51.8,55.6,2.9,10.4,24.4,18.7,0.2,1.8,33.1,0.43,0.416
482,Sr,Daniel Faris,New Mexico,MWC,64.6,2.6,3.7,106.5,23.7,52.5,57.6,8.7,21.1,6,17.1,7.6,1.6,60.4,0.525,0
483,Fr,Courtney Fortson,Arkansas,SEC,78.4,2.6,1.1,95.1,29.7,46.7,49.5,5.6,12.9,36.6,25.1,0.3,1.9,41.6,0.468,0.31
484,So,Ravern Johnson,Mississippi St.,SEC,75.6,2.6,2.7,108.9,18.2,54.5,56.5,3.1,7.1,8.1,15.7,1.5,0.7,13,0.48,0.395
485,So,Chaisson Allen,Northeastern,CAA,85.4,2.6,3.8,105.1,20.1,46,51.3,5,14.5,20.6,18.1,0.8,3.4,38.7,0.438,0.333
486,Sr,Andrew Henke,Air Force,MWC,78,2.5,2.3,101.3,25.1,55.8,59,1.9,16.2,22.1,21.7,1.7,1.8,32.8,0.479,0.413
487,Sr,Al Fisher,Kent St.,MAC,79,2.5,2.6,97.4,28.2,45.3,51.6,1.7,10.3,23.9,21.7,0.4,3,35.5,0.447,0.311
488,Jr,Jordan Eglseder,Northern Iowa,MVC,47,2.5,6.4,111,28.1,58.5,59.9,14,28,9.7,16,8.2,0.5,28,0.61,0.133
489,Jr,Johnny Wolf,UNC Wilmington,CAA,75.8,2.5,-0.3,106.3,21.6,50.9,54.8,2.5,11,17.5,14.5,0.5,1,28.2,0.494,0.348
490,Sr,Marcus Lewis,Oral Roberts,Sum,71.6,2.5,5,104.4,25.5,59.8,58.3,9.6,19.7,19.4,21.5,2,1.6,60.1,0.598,0
491,Sr,Kevin Goffney,Chattanooga,SC,57.1,2.5,3.1,109.7,24.2,52.4,56.6,9.3,16.2,20.2,18.9,1.1,2.8,37.5,0.538,0.325
492,Sr,Brett Lauer,UC Irvine,BW,60.3,2.5,2.2,124.5,15.6,69.9,72.3,1.3,9.2,12.7,19.3,0.5,1.1,32.1,0.457,0.512
