RK,YEAR,NAME,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
751,So,Justin Tillman,VCU,A10,40.9,2.0,4.9,121.1,19.7,60.3,60.2,15.1,26.7,2.6,11.2,3.0,1.2,42.5,0.607,0.0
753,Sr,Armani Moore,Tennessee,SEC,79.4,2.0,3.9,96.4,24.0,43.9,46.5,6.0,17.8,24.0,18.5,5.0,2.0,42.8,0.432,0.316
757,Jr,Leyton Hammonds,Oklahoma St.,B12,61.2,2.0,2.2,102.5,20.4,50.4,53.3,6.1,14.2,7.2,15.5,1.1,1.5,20.6,0.496,0.342
759,Fr,Donovan Mitchell,Louisville,ACC,47.7,2.0,5.7,113.7,20.8,48.9,52.8,6.6,13.5,15.8,14.6,0.6,2.5,30.0,0.559,0.25
771,Jr,Zak Showalter,Wisconsin,B10,77.9,2.0,2.7,112.0,13.5,54.8,58.3,2.8,12.1,13.9,20.3,0.6,2.0,28.3,0.582,0.346
774,Jr,Jalen Reynolds,Xavier,BE,49.0,2.0,3.3,105.3,24.1,52.7,55.5,11.4,23.9,7.3,18.2,3.8,1.9,44.0,0.527,0.333
775,Sr,Cedric Blossom,Morgan St.,MEAC,70.6,2.0,-0.3,105.8,22.8,51.4,54.5,6.9,15.7,7.0,13.3,0.1,1.4,46.4,0.527,0.188
778,Sr,Jordan Roper,Clemson,ACC,82.3,2.0,2.4,105.8,17.3,44.6,47.7,1.8,7.7,22.5,13.7,0.4,2.4,22.0,0.396,0.339
783,Fr,Admiral Schofield,Tennessee,SEC,44.0,2.0,2.1,114.3,19.1,50.5,54.1,7.3,14.8,9.7,10.8,1.7,1.1,18.8,0.54,0.301
788,Fr,Nico Clareth,Siena,MAAC,65.3,1.9,3.2,105.4,24.2,53.2,54.0,4.3,9.0,17.3,19.7,2.3,3.4,19.5,0.575,0.32
795,Sr,Devon Baulkman,Tennessee,SEC,68.6,1.9,2.9,106.2,18.2,47.9,51.0,5.6,7.3,12.0,14.9,1.4,2.1,18.5,0.443,0.333
797,Sr,Aaron Cosby,Western Kentucky,CUSA,78.1,1.9,-1.4,104.5,22.3,45.6,52.0,1.8,11.0,11.4,16.1,0.3,0.8,35.7,0.348,0.36
798,Jr,Tyler Lewis,Butler,BE,41.7,1.9,2.2,116.2,17.4,45.6,52.6,1.5,7.6,24.8,13.7,0.0,2.2,39.4,0.472,0.292
802,Sr,Craig Sword,Mississippi St.,SEC,72.7,1.9,2.4,96.4,26.7,48.7,52.6,4.4,10.3,19.8,22.8,3.3,2.6,43.8,0.55,0.232
809,Sr,Brandon Taylor,Utah,P12,81.3,1.9,2.9,102.9,18.0,50.0,53.5,0.9,6.8,21.1,22.2,0.1,3.0,23.1,0.505,0.332
815,So,Dakota Mathias,Purdue,B10,47.0,1.9,5.1,123.4,14.0,54.8,57.0,0.4,11.8,21.2,13.3,0.3,1.0,14.0,0.465,0.386
819,Sr,Eli Carter,Boston College,ACC,80.5,1.9,0.8,88.6,32.1,43.9,47.7,1.2,12.9,31.0,19.2,0.8,2.1,22.6,0.458,0.279
822,So,Isaiah Pineiro,Portland St.,BSky,59.1,1.9,-0.3,108.4,24.5,52.3,57.2,6.8,19.9,9.0,14.6,2.4,2.6,44.9,0.528,0.321
826,Fr,Bryant Crawford,Wake Forest,ACC,76.2,1.9,1.7,94.8,25.7,47.4,50.7,1.7,8.5,28.5,23.9,0.7,3.0,34.6,0.434,0.348
840,Sr,Anthony Elechi,Morehead St.,OVC,47.5,1.8,-0.5,115.4,21.6,52.7,57.0,15.5,18.1,4.1,15.1,1.9,1.2,37.3,0.527,0.0
856,Jr,Kadeem Allen,Arizona,P12,60.9,1.8,5.6,105.3,19.9,50.7,54.8,1.2,12.4,25.4,23.0,3.1,2.4,44.2,0.497,0.36
857,So,Desonta Bradford,East Tennessee St.,SC,49.3,1.8,3.9,118.7,18.9,55.7,59.9,4.9,11.2,18.9,15.8,2.4,2.8,34.8,0.518,0.447
861,Jr,Zak Irvin,Michigan,B10,81.6,1.8,1.1,97.7,22.7,46.9,48.8,1.8,15.1,18.0,15.2,0.1,1.4,19.7,0.484,0.298
865,Sr,Jaylen Bond,Temple,Amer,67.2,1.8,1.3,100.1,22.2,47.8,47.3,11.9,19.7,10.4,12.7,1.5,2.2,15.6,0.502,0.125
871,So,Daxter Miles Jr.,West Virginia,B12,56.5,1.8,4.0,107.1,17.7,50.8,52.5,3.2,6.9,10.1,16.9,0.3,3.3,33.5,0.569,0.303
877,Sr,Landry Nnoko,Clemson,ACC,55.3,1.8,3.1,105.7,21.6,55.2,57.2,11.5,18.6,8.2,20.1,11.3,0.5,42.1,0.552,0.0
884,So,Konstantinos Mitoglou,Wake Forest,ACC,59.0,1.8,2.4,107.6,18.6,52.3,56.1,8.2,16.0,5.9,17.6,3.1,1.1,33.2,0.591,0.318
885,Sr,Ryan Rosburg,Missouri,SEC,49.6,1.8,1.8,113.5,17.3,62.6,61.6,6.4,14.6,5.5,13.5,2.8,0.9,59.2,0.626,0.0
887,Sr,Korey Billbury,VCU,A10,69.6,1.8,2.6,103.1,20.7,47.2,49.5,6.1,13.6,8.0,13.0,0.3,2.2,24.9,0.424,0.393
891,So,Antino Jackson,Akron,MAC,71.6,1.8,0.5,100.8,24.6,46.8,50.4,1.9,9.6,23.6,18.4,0.1,2.4,21.6,0.406,0.349
898,Fr,Jordan Murphy,Minnesota,B10,65.5,1.7,0.8,97.9,25.6,47.6,50.6,11.3,23.0,6.5,15.2,4.2,2.3,45.7,0.5,0.22
904,Sr,Johnny Hill,Purdue,B10,43.7,1.7,7.5,116.6,17.5,54.6,62.4,8.2,8.4,22.4,25.0,1.8,3.3,65.7,0.566,0.222
905,Sr,Kory Brown,North Dakota St.,Sum,59.5,1.7,3.3,103.9,21.8,51.5,55.3,6.1,19.5,17.0,19.9,3.5,2.6,33.8,0.528,0.311
907,Fr,Haanif Cheatham,Marquette,BE,72.7,1.7,0.6,100.8,20.4,54.3,60.0,1.6,10.8,14.3,24.6,0.1,2.0,45.5,0.528,0.387
908,Fr,Admon Gilder,Texas A&M,SEC,50.3,1.7,5.5,114.2,16.0,51.7,55.6,2.3,10.0,12.1,12.9,0.8,2.6,33.2,0.515,0.347
913,So,Tonny Trocha-Morelos,Texas A&M,SEC,42.9,1.7,5.9,111.5,20.1,52.9,52.9,10.5,16.1,11.5,12.0,4.2,1.4,21.5,0.514,0.37
919,Fr,Jalen Coleman-Lands,Illinois,B10,63.9,1.7,1.4,106.1,18.4,56.8,58.4,1.2,7.6,6.9,12.8,0.4,1.4,15.8,0.384,0.422
923,Jr,Obinna Oleka,Arizona St.,P12,61.4,1.7,2.2,101.9,21.0,44.7,50.1,8.2,19.8,5.7,14.7,2.5,1.6,35.7,0.435,0.314
930,Fr,JaQuan Lyle,Ohio St.,B10,73.2,1.7,1.6,94.7,25.4,44.3,49.2,2.5,14.3,28.9,23.0,1.0,2.0,39.4,0.481,0.252
932,So,Khadeem Lattin,Oklahoma,B12,54.5,1.7,5.0,114.1,13.5,55.7,55.9,10.7,15.1,4.9,15.4,9.5,2.2,34.8,0.561,0.0
933,Fr,Malik Newman,Mississippi St.,SEC,64.5,1.7,-0.4,100.0,21.8,49.8,52.1,1.1,9.9,14.4,17.5,0.3,0.8,23.6,0.407,0.379
949,So,Duane Wilson,Marquette,BE,70.1,1.7,2.2,99.7,21.2,51.5,53.9,1.3,8.5,17.2,18.5,0.6,2.5,33.9,0.51,0.346
953,So,Willie Rodriguez,Binghamton,AE,78.4,1.6,0.7,98.7,27.0,48.3,53.9,7.8,16.3,11.6,18.0,1.1,2.0,44.5,0.511,0.262
954,Jr,Savon Goodman,Arizona St.,P12,45.6,1.6,1.6,100.4,24.3,55.0,53.4,10.7,24.1,5.8,15.9,2.6,1.6,66.0,0.561,0.0
955,So,Klint Carlson,Northern Iowa,MVC,50.3,1.6,1.6,106.3,19.3,53.5,56.9,4.6,15.5,7.2,13.2,1.0,2.0,28.7,0.551,0.327
958,Sr,Codi Miller-McIntyre,Wake Forest,ACC,56.1,1.6,-0.1,98.6,19.9,45.2,48.2,6.0,9.7,25.3,21.4,0.3,1.4,31.1,0.44,0.326
963,Jr,Aaron Parks,Cal St. Northridge,BW,40.8,1.6,-1.2,96.9,23.7,40.9,49.9,4.3,10.6,12.8,15.6,0.0,2.8,54.7,0.411,0.25
974,Jr,Kyle Davis,Dayton,A10,64.2,1.6,4.3,109.6,15.9,55.5,58.6,2.0,12.8,15.7,18.2,1.0,2.8,47.5,0.579,0.339
983,Jr,Dexter Werner,North Dakota St.,Sum,55.7,1.6,2.2,107.0,22.7,49.5,51.9,13.0,22.3,7.2,11.9,4.5,2.0,53.0,0.497,0.0
988,So,Dusan Ristic,Arizona,P12,40.4,1.6,2.8,108.6,22.2,55.8,57.9,10.6,15.3,9.4,19.2,4.0,0.5,48.0,0.558,0.375
1006,Jr,Lavon Long,Siena,MAAC,70.8,1.6,0.7,102.9,21.4,49.1,56.7,7.8,12.8,20.0,27.6,2.2,1.9,69.4,0.514,0.182
1013,Fr,Michael Finke,Illinois,B10,48.1,1.5,0.2,106.1,20.3,53.1,54.5,7.8,13.9,9.9,13.3,0.8,0.3,20.8,0.51,0.367
1015,Jr,Greg Pryor,Chattanooga,SC,74.4,1.5,-1.1,106.0,19.6,46.5,55.2,2.1,7.0,21.4,21.5,0.3,2.5,63.3,0.457,0.315
1019,Sr,Rasean Simpson,Morgan St.,MEAC,66.7,1.5,-0.2,106.0,19.7,48.2,54.0,8.1,15.2,4.6,14.1,1.0,2.6,60.7,0.474,0.5
1025,Sr,Gerry Blakes,Arizona St.,P12,74.6,1.5,1.9,96.6,21.3,45.6,48.4,3.6,16.8,16.3,18.3,0.6,2.0,20.8,0.445,0.313
1029,Sr,Boris Bojanovsky,Florida St.,ACC,44.8,1.5,4.0,112.3,17.2,58.1,61.7,11.6,16.0,4.0,20.5,10.5,1.9,65.9,0.6,0.0
1037,Sr,Eric Robertson,Chattanooga,SC,69.9,1.5,1.5,115.8,14.0,56.0,58.2,1.3,4.7,10.6,13.1,1.6,1.8,13.7,0.395,0.395
1042,Sr,Devin Coleman,Temple,Amer,63.2,1.5,1.2,102.7,19.2,47.8,49.4,4.0,8.6,8.0,10.1,0.5,1.0,13.5,0.333,0.393
1046,Jr,Chris Jones,Pittsburgh,ACC,47.7,1.5,2.3,110.9,17.3,50.0,53.2,5.4,7.2,13.8,15.3,1.6,1.4,34.6,0.545,0.296
1048,Jr,Shane Rector,Utah St.,MWC,59.7,1.5,-0.6,98.0,24.9,47.7,52.4,2.0,10.5,27.6,23.4,0.3,3.1,36.7,0.467,0.339
1050,Sr,Chris Olivier,Oklahoma St.,B12,40.0,1.5,1.9,102.4,25.6,51.6,54.7,8.4,12.2,5.1,14.7,7.0,0.5,51.6,0.516,0.0
